Date,Order#,Type,SKU,Product Name,Size,QTY,Retail,Total,Current Price,Discount,Sub Total,Voucher,Grand Total,Month,day_of_month
2024-06-01,ORD-001741,Store,SKU-000630,Alya Outer 581,L,1,191000,191000,191000,0,191000,0,191000,2024-06-01,1
2024-06-05,ORD-001751,Website-Online,SKU-000634,Kairo Tee 528,XL,1,331000,331000,331000,0,331000,0,331000,2024-06-01,5
2024-06-06,ORD-001758,Store,SKU-000573,Nara Vest 521,ALL SIZE,1,266000,266000,266000,0,266000,0,266000,2024-06-01,6
2024-06-06,ORD-001755,Store,SKU-000640,Elara Tee 592,S,1,431000,431000,431000,0,431000,0,431000,2024-06-01,6
2024-06-07,ORD-001761,Website-Online,SKU-000644,Nara Vest 071,L,1,457000,457000,457000,0,457000,18000,439000,2024-06-01,7
2024-06-07,ORD-001764,E-Commerce,SKU-000646,Mika Tee 598,XL,1,388000,388000,388000,0,388000,0,388000,2024-06-01,7
2024-06-07,ORD-001779,Website-Online,SKU-000658,Luna Blouse 610,M,1,392000,392000,392000,0,392000,10000,382000,2024-06-01,7
2024-06-07,ORD-001778,Website-Online,SKU-000584,Vela Shirt 534,M,1,309000,309000,309000,0,309000,0,309000,2024-06-01,7
2024-06-07,ORD-001760,Website-Online,SKU-000643,Cedar Top 596,ALL SIZE,1,279000,279000,279000,0,279000,20000,259000,2024-06-01,7
2024-06-07,ORD-001768,Website-Online,SKU-000649,Cedar Blouse 595,M,1,791000,791000,791000,0,791000,791000,0,2024-06-01,7
2024-06-07,ORD-001763,Website-Online,SKU-000626,Nara Dress 577,M,1,359000,359000,359000,0,359000,0,359000,2024-06-01,7
2024-06-07,ORD-001759,Website-Online,SKU-000642,Cedar Blouse 595,L,1,791000,791000,791000,0,791000,18000,773000,2024-06-01,7
2024-06-07,ORD-001766,Website-Online,SKU-000648,Orion Outer 600,M,1,1026000,1026000,1026000,0,1026000,9000,1017000,2024-06-01,7
2024-06-08,ORD-001784,Website-Online,SKU-000411,Vela Pants 326,L,1,392000,392000,392000,0,392000,10000,382000,2024-06-01,8
2024-06-08,ORD-001782,E-Commerce,SKU-000210,Luna Skirt 611,L,1,178000,178000,178000,0,178000,0,178000,2024-06-01,8
2024-06-09,ORD-001798,Website-Online,SKU-000645,Sora Skirt 597,L,1,472000,472000,472000,0,472000,53000,419000,2024-06-01,9
2024-06-09,ORD-001790,Website-Online,SKU-000657,Alya Blouse 599,S,1,525000,525000,525000,0,525000,60000,465000,2024-06-01,9
2024-06-09,ORD-001799,Website-Online,SKU-000650,Sora Skirt 597,M,1,472000,472000,472000,0,472000,0,472000,2024-06-01,9
2024-06-09,ORD-001793,Website-Online,SKU-000658,Alya Pants 616,M,1,460000,460000,460000,0,460000,12000,448000,2024-06-01,9
2024-06-09,ORD-001793,Website-Online,SKU-000668,Orion Top 199,M,1,416000,416000,416000,0,416000,0,416000,2024-06-01,9
2024-06-10,ORD-001806,Website-Online,SKU-000672,Orion Top 199,XL,1,416000,416000,416000,0,416000,0,416000,2024-06-01,10
2024-06-11,ORD-001815,Store,SKU-000588,Orion Dress 539,M,1,170000,170000,170000,0,170000,0,170000,2024-06-01,11
2024-06-11,ORD-001816,Store,SKU-000516,Alya Blouse 439,ALL SIZE,1,373000,373000,373000,0,373000,0,373000,2024-06-01,11
2024-06-12,ORD-001823,Website-Online,SKU-000679,Orion Jacket 620,ALL SIZE,1,313000,313000,313000,0,313000,0,313000,2024-06-01,12
2024-06-12,ORD-001820,Website-Online,SKU-000677,Luna Vest 531,L,1,749000,749000,749000,0,749000,0,749000,2024-06-01,12
2024-06-13,ORD-001825,Store,SKU-000622,Iris Dress 570,XL,1,339000,339000,339000,0,339000,0,339000,2024-06-01,13
2024-06-15,ORD-001834,Website-Online,SKU-000657,Alya Blouse 599,S,1,525000,525000,525000,0,525000,0,525000,2024-06-01,15
2024-06-16,ORD-001845,Website-Online,SKU-000680,Mika Pants 630,S,1,866000,866000,866000,0,866000,0,866000,2024-06-01,16
2024-06-16,ORD-001844,Website-Online,SKU-000671,Raven Top 629,ALL SIZE,1,282000,282000,282000,0,282000,0,282000,2024-06-01,16
2024-06-16,ORD-001845,Website-Online,SKU-000464,Mika Top 390,S-M,1,308000,308000,308000,0,308000,0,308000,2024-06-01,16
2024-06-16,ORD-001841,Website-Online,SKU-000658,Luna Blouse 610,M,1,392000,392000,392000,0,392000,0,392000,2024-06-01,16
2024-06-18,ORD-001848,E-Commerce,SKU-000670,Nara Shirt 631,L,1,931000,931000,931000,0,931000,0,931000,2024-06-01,18
2024-06-18,ORD-001850,Store,SKU-000685,Raven Vest 632,XL,1,204000,204000,204000,0,204000,0,204000,2024-06-01,18
2024-06-18,ORD-001849,Website-Online,SKU-000569,Vela Jacket 507,S,1,176000,176000,176000,0,176000,0,176000,2024-06-01,18
2024-06-19,ORD-001851,Website-Online,SKU-000686,Cedar Shirt 634,L,1,779000,779000,779000,0,779000,0,779000,2024-06-01,19
2024-06-20,ORD-001858,Store,SKU-000690,Alya Tee 637,M,1,767000,767000,767000,0,767000,0,767000,2024-06-01,20
2024-06-20,ORD-001860,Store,SKU-000542,Luna Skirt 481,L,1,206000,206000,206000,0,206000,0,206000,2024-06-01,20
2024-06-20,ORD-001860,Store,SKU-000547,Nara Dress 515,M,1,182000,182000,182000,0,182000,0,182000,2024-06-01,20
2024-06-21,ORD-001876,Website-Online,SKU-000706,Mika Jacket 650,L,1,335000,335000,335000,0,335000,10000,325000,2024-06-01,21
2024-06-21,ORD-001890,Website-Online,SKU-000715,Mika Shirt 652,S,1,320000,320000,320000,0,320000,9000,311000,2024-06-01,21
2024-06-21,ORD-001862,Website-Online,SKU-000696,Kairo Tee 644,M,1,316000,316000,316000,0,316000,12000,304000,2024-06-01,21
2024-06-21,ORD-001867,Website-Online,SKU-000700,Kairo Dress 647,M,1,313000,313000,313000,0,313000,36000,277000,2024-06-01,21
2024-06-21,ORD-001881,Website-Online,SKU-000698,Raka Skirt 646,M,1,261000,261000,261000,0,261000,0,261000,2024-06-01,21
2024-06-21,ORD-001881,Website-Online,SKU-000708,Mika Shirt 652,M,1,320000,320000,320000,0,320000,29000,291000,2024-06-01,21
2024-06-21,ORD-001883,Website-Online,SKU-000712,Nova Shirt 654,S,1,341000,341000,341000,0,341000,341000,0,2024-06-01,21
2024-06-21,ORD-001869,Website-Online,SKU-000703,Kairo Dress 647,XL,1,313000,313000,313000,0,313000,10000,303000,2024-06-01,21
2024-06-21,ORD-001878,Website-Online,SKU-000701,Orion Pants 648,M,1,313000,313000,313000,0,313000,23000,290000,2024-06-01,21
2024-06-21,ORD-001887,Website-Online,SKU-000701,Orion Pants 648,M,1,313000,313000,313000,0,313000,0,313000,2024-06-01,21
2024-06-21,ORD-001877,Website-Online,SKU-000700,Kairo Dress 647,M,1,313000,313000,313000,0,313000,0,313000,2024-06-01,21
2024-06-21,ORD-001887,Website-Online,SKU-000696,Kairo Tee 644,M,1,316000,316000,316000,0,316000,52000,264000,2024-06-01,21
2024-06-21,ORD-001880,Website-Online,SKU-000710,Raka Skirt 604,XL,1,468000,468000,468000,0,468000,60000,408000,2024-06-01,21
2024-06-21,ORD-001885,Website-Online,SKU-000705,Orion Pants 648,S,1,313000,313000,313000,0,313000,10000,303000,2024-06-01,21
2024-06-22,ORD-001916,Website-Online,SKU-000696,Kairo Tee 644,M,1,316000,316000,316000,0,316000,19000,297000,2024-06-01,22
2024-06-22,ORD-001915,Store,SKU-000675,Raka Blouse 666,M,1,401000,401000,401000,0,401000,0,401000,2024-06-01,22
2024-06-22,ORD-001894,Website-Online,SKU-000718,Sora Blouse 658,XL,1,999000,999000,999000,0,999000,24000,975000,2024-06-01,22
2024-06-22,ORD-001896,Website-Online,SKU-000719,Aster Tee 659,M,1,377000,377000,377000,0,377000,22000,355000,2024-06-01,22
2024-06-22,ORD-001912,Website-Online,SKU-000428,Aster Blouse 339,XL,1,360000,360000,360000,0,360000,0,360000,2024-06-01,22
2024-06-22,ORD-001902,Website-Online,SKU-000704,Kairo Dress 647,S,1,313000,313000,313000,0,313000,9000,304000,2024-06-01,22
2024-06-22,ORD-001902,Website-Online,SKU-000716,Iris Vest 656,ALL SIZE,1,309000,309000,309000,0,309000,0,309000,2024-06-01,22
2024-06-22,ORD-001900,Website-Online,SKU-000720,Kairo Tee 644,S,1,316000,316000,316000,0,316000,10000,306000,2024-06-01,22
2024-06-23,ORD-001931,Website-Online,SKU-000700,Kairo Dress 647,M,1,313000,313000,313000,0,313000,0,313000,2024-06-01,23
2024-06-23,ORD-001938,Website-Online,SKU-000715,Mika Shirt 652,S,1,320000,320000,320000,0,320000,10000,310000,2024-06-01,23
2024-06-23,ORD-001929,Website-Online,SKU-000734,Sol Dress 088,S,1,336000,336000,212000,124000,212000,0,212000,2024-06-01,23
2024-06-23,ORD-001939,Website-Online,SKU-000737,Nara Vest 071,M,1,457000,457000,457000,0,457000,19000,438000,2024-06-01,23
2024-06-23,ORD-001936,Website-Online,SKU-000736,Mika Shirt 652,XL,1,320000,320000,320000,0,320000,10000,310000,2024-06-01,23
2024-06-23,ORD-001940,Website-Online,SKU-000716,Iris Vest 656,ALL SIZE,1,309000,309000,309000,0,309000,11000,298000,2024-06-01,23
2024-06-23,ORD-001929,Website-Online,SKU-000733,Sol Blouse 114,M,1,331000,331000,209000,122000,209000,18000,191000,2024-06-01,23
2024-06-23,ORD-001921,Website-Online,SKU-000707,Iris Top 655,M,1,310000,310000,310000,0,310000,62000,248000,2024-06-01,23
2024-06-23,ORD-001941,Website-Online,SKU-000708,Mika Shirt 652,M,1,320000,320000,320000,0,320000,10000,310000,2024-06-01,23
2024-06-24,ORD-001947,Website-Online,SKU-000706,Orion Pants 648,L,1,313000,313000,313000,0,313000,0,313000,2024-06-01,24
2024-06-24,ORD-001948,Website-Online,SKU-000711,Orion Pants 648,XL,1,313000,313000,313000,0,313000,0,313000,2024-06-01,24
2024-06-25,ORD-001960,Website-Online,SKU-000732,Kairo Tee 644,L,1,316000,316000,316000,0,316000,0,316000,2024-06-01,25
2024-06-25,ORD-001964,Website-Online,SKU-000720,Kairo Tee 644,S,1,316000,316000,316000,0,316000,0,316000,2024-06-01,25
2024-06-25,ORD-001960,Website-Online,SKU-000741,Sora Vest 672,ALL SIZE,1,264000,264000,264000,0,264000,0,264000,2024-06-01,25
2024-06-25,ORD-001962,Website-Online,SKU-000687,Raka Skirt 604,L,1,468000,468000,468000,0,468000,0,468000,2024-06-01,25
2024-06-25,ORD-001954,Website-Online,SKU-000705,Orion Pants 648,S,1,313000,313000,313000,0,313000,0,313000,2024-06-01,25
2024-06-25,ORD-001968,Website-Online,SKU-000736,Mika Shirt 652,XL,1,320000,320000,320000,0,320000,304000,16000,2024-06-01,25
2024-06-26,ORD-001976,E-Commerce,SKU-000745,Vela Outer 677,L,1,386000,386000,386000,0,386000,0,386000,2024-06-01,26
2024-06-26,ORD-001973,Website-Online,SKU-000743,Alya Tee 645,L,1,374000,374000,374000,0,374000,0,374000,2024-06-01,26
2024-06-26,ORD-001969,Store,SKU-000631,Raka Pants 673,ALL SIZE,1,233000,233000,233000,0,233000,0,233000,2024-06-01,26
2024-06-27,ORD-001987,Website-Online,SKU-000705,Orion Pants 648,S,1,313000,313000,313000,0,313000,0,313000,2024-06-01,27
2024-06-27,ORD-001988,Website-Online,SKU-000717,Kairo Top 657,M,1,353000,353000,353000,0,353000,0,353000,2024-06-01,27
2024-06-27,ORD-001981,Website-Online,SKU-000618,Cedar Jacket 567,ALL SIZE,1,280000,280000,280000,0,280000,0,280000,2024-06-01,27
2024-06-27,ORD-001986,Website-Online,SKU-000752,Sora Skirt 597,XL,1,472000,472000,472000,0,472000,0,472000,2024-06-01,27
2024-06-27,ORD-001989,Website-Online,SKU-000748,Mika Shirt 652,L,1,320000,320000,320000,0,320000,0,320000,2024-06-01,27
2024-06-28,ORD-002004,Website-Online,SKU-000740,Raka Skirt 646,XL,1,261000,261000,261000,0,261000,0,261000,2024-06-01,28
2024-06-29,ORD-002011,Website-Online,SKU-000712,Nova Shirt 654,S,1,341000,341000,341000,0,341000,0,341000,2024-06-01,29
2024-06-30,ORD-002014,Website-Online,SKU-000758,Sol Dress 088,XL,1,336000,336000,212000,124000,212000,0,212000,2024-06-01,30
2024-06-30,ORD-002012,Website-Online,SKU-000741,Sora Vest 672,ALL SIZE,1,264000,264000,264000,0,264000,0,264000,2024-06-01,30
2024-07-01,ORD-002023,Website-Online,SKU-000647,Alya Blouse 599,L,1,525000,525000,525000,0,525000,0,525000,2024-07-01,1
2024-07-01,ORD-002024,Website-Online,SKU-000724,Sol Outer 662,S,1,325000,325000,325000,0,325000,325000,0,2024-07-01,1
2024-07-01,ORD-002021,Website-Online,SKU-000719,Aster Tee 659,M,1,377000,377000,377000,0,377000,0,377000,2024-07-01,1
2024-07-02,ORD-002029,Store,SKU-000643,Cedar Top 596,ALL SIZE,1,279000,279000,279000,0,279000,0,279000,2024-07-01,2
2024-07-02,ORD-002032,Website-Online,SKU-000768,Cedar Shirt 634,XL,1,779000,779000,779000,0,779000,0,779000,2024-07-01,2
2024-07-02,ORD-002034,Website-Online,SKU-000701,Orion Pants 648,M,1,313000,313000,313000,0,313000,0,313000,2024-07-01,2
2024-07-02,ORD-002030,Store,SKU-000765,Raka Tee 699,L,1,256000,256000,256000,0,256000,0,256000,2024-07-01,2
2024-07-03,ORD-002036,Website-Online,SKU-000756,Nova Shirt 654,M,1,341000,341000,341000,0,341000,0,341000,2024-07-01,3
2024-07-03,ORD-002035,Website-Online,SKU-000748,Mika Shirt 652,L,1,320000,320000,320000,0,320000,0,320000,2024-07-01,3
2024-07-03,ORD-002041,Website-Online,SKU-000698,Raka Skirt 646,M,1,261000,261000,261000,0,261000,0,261000,2024-07-01,3
2024-07-03,ORD-002047,Store,SKU-000603,Nova Pants 555,S,1,253000,253000,253000,0,253000,0,253000,2024-07-01,3
2024-07-03,ORD-002039,E-Commerce,SKU-000699,Vela Tee 703,L,1,292000,292000,292000,0,292000,0,292000,2024-07-01,3
2024-07-03,ORD-002041,Website-Online,SKU-000733,Sol Blouse 114,M,1,331000,331000,209000,122000,209000,0,209000,2024-07-01,3
2024-07-04,ORD-002052,Store,SKU-000618,Cedar Jacket 567,ALL SIZE,1,280000,280000,280000,0,280000,0,280000,2024-07-01,4
2024-07-05,ORD-002072,Website-Online,SKU-000778,Raka Blouse 708,S,1,192000,192000,192000,0,192000,10000,182000,2024-07-01,5
2024-07-05,ORD-002068,Website-Online,SKU-000747,Sol Tee 711,ALL SIZE,1,268000,268000,268000,0,268000,0,268000,2024-07-01,5
2024-07-05,ORD-002068,Website-Online,SKU-000538,Mika Dress 504,ALL SIZE,1,302000,302000,302000,0,302000,30600,271400,2024-07-01,5
2024-07-05,ORD-002079,Website-Online,SKU-000783,Raven Pants 713,L,1,223000,223000,223000,0,223000,10500,212500,2024-07-01,5
2024-07-05,ORD-002064,Website-Online,SKU-000776,Sora Blouse 709,L,1,205000,205000,205000,0,205000,26000,179000,2024-07-01,5
2024-07-05,ORD-002071,Website-Online,SKU-000779,Raka Blouse 708,M,1,192000,192000,192000,0,192000,0,192000,2024-07-01,5
2024-07-05,ORD-002068,Website-Online,SKU-000717,Kairo Top 657,M,1,353000,353000,353000,0,353000,0,353000,2024-07-01,5
2024-07-05,ORD-002068,Website-Online,SKU-000733,Sol Blouse 114,M,1,331000,331000,209000,122000,209000,0,209000,2024-07-01,5
2024-07-05,ORD-002081,Website-Online,SKU-000784,Nara Top 714,M,1,231000,231000,231000,0,231000,18000,213000,2024-07-01,5
2024-07-05,ORD-002063,Website-Online,SKU-000712,Nova Shirt 654,S,1,341000,341000,341000,0,341000,25000,316000,2024-07-01,5
2024-07-05,ORD-002062,Website-Online,SKU-000775,Cedar Shirt 707,S,1,229000,229000,229000,0,229000,10000,219000,2024-07-01,5
2024-07-06,ORD-002091,Website-Online,SKU-000775,Cedar Shirt 707,S,1,229000,229000,229000,0,229000,12000,217000,2024-07-01,6
2024-07-06,ORD-002088,Store,SKU-000694,Cedar Vest 642,M,1,191000,191000,191000,0,191000,0,191000,2024-07-01,6
2024-07-06,ORD-002093,Website-Online,SKU-000791,Nova Pants 717,M,1,408000,408000,408000,0,408000,20000,388000,2024-07-01,6
2024-07-06,ORD-002085,Website-Online,SKU-000787,Vela Skirt 715,L,1,384000,384000,384000,0,384000,20000,364000,2024-07-01,6
2024-07-07,ORD-002100,Website-Online,SKU-000779,Raka Blouse 708,M,1,192000,192000,192000,0,192000,18000,174000,2024-07-01,7
2024-07-07,ORD-002097,Website-Online,SKU-000792,Luna Pants 718,L,1,503000,503000,503000,0,503000,46000,457000,2024-07-01,7
2024-07-08,ORD-002109,Website-Online,SKU-000799,Raven Pants 713,S,1,223000,223000,223000,0,223000,0,223000,2024-07-01,8
2024-07-08,ORD-002112,Store,SKU-000801,Kairo Jacket 721,S,1,204000,204000,204000,0,204000,0,204000,2024-07-01,8
2024-07-08,ORD-002113,E-Commerce,SKU-000711,Cedar Pants 722,XL,1,287000,287000,287000,0,287000,0,287000,2024-07-01,8
2024-07-08,ORD-002110,Website-Online,SKU-000800,Vela Top 720,M,1,457000,457000,457000,0,457000,0,457000,2024-07-01,8
2024-07-08,ORD-002116,Website-Online,SKU-000485,Raka Top 412,ALL SIZE,1,355000,355000,355000,0,355000,0,355000,2024-07-01,8
2024-07-08,ORD-002117,Website-Online,SKU-000783,Raven Pants 713,L,1,223000,223000,223000,0,223000,0,223000,2024-07-01,8
2024-07-08,ORD-002116,Website-Online,SKU-000802,Luna Jacket 723,M,1,413000,413000,413000,0,413000,0,413000,2024-07-01,8
2024-07-08,ORD-002104,Website-Online,SKU-000795,Alya Blouse 605,L,1,229000,229000,229000,0,229000,0,229000,2024-07-01,8
2024-07-08,ORD-002107,Website-Online,SKU-000797,Orion Outer 719,M,1,484000,484000,484000,0,484000,449000,35000,2024-07-01,8
2024-07-08,ORD-002116,Website-Online,SKU-000730,Nara Blouse 624,M,1,223000,223000,223000,0,223000,0,223000,2024-07-01,8
2024-07-08,ORD-002108,Website-Online,SKU-000631,Elara Tee 583,ALL SIZE,1,280000,280000,280000,0,280000,0,280000,2024-07-01,8
2024-07-09,ORD-002119,Website-Online,SKU-000731,Raka Blouse 563,L,1,411000,411000,411000,0,411000,0,411000,2024-07-01,9
2024-07-09,ORD-002131,Store,SKU-000547,Nara Dress 515,M,1,182000,182000,182000,0,182000,0,182000,2024-07-01,9
2024-07-09,ORD-002119,Website-Online,SKU-000803,Nova Pants 717,XL,1,408000,408000,408000,0,408000,0,408000,2024-07-01,9
2024-07-09,ORD-002128,Store,SKU-000578,Cedar Jacket 726,M,1,262000,262000,262000,0,262000,0,262000,2024-07-01,9
2024-07-09,ORD-002131,Store,SKU-000756,Cedar Top 686,M,1,385000,385000,385000,0,385000,0,385000,2024-07-01,9
2024-07-11,ORD-002137,Website-Online,SKU-000782,Raven Shirt 710,L,1,229000,229000,229000,0,229000,0,229000,2024-07-01,11
2024-07-11,ORD-002142,Store,SKU-000593,Vela Pants 728,L,1,251000,251000,251000,0,251000,0,251000,2024-07-01,11
2024-07-12,ORD-002150,Website-Online,SKU-000814,Nara Top 714,S,1,231000,231000,231000,0,231000,0,231000,2024-07-01,12
2024-07-12,ORD-002150,Website-Online,SKU-000778,Raka Blouse 708,S,1,192000,192000,192000,0,192000,0,192000,2024-07-01,12
2024-07-13,ORD-002154,Store,SKU-000771,Orion Outer 738,L,1,250000,250000,250000,0,250000,0,250000,2024-07-01,13
2024-07-13,ORD-002153,Store,SKU-000551,Cedar Dress 495,ALL SIZE,1,311000,311000,311000,0,311000,0,311000,2024-07-01,13
2024-07-13,ORD-002153,Store,SKU-000657,Luna Top 737,S,1,527000,527000,527000,0,527000,0,527000,2024-07-01,13
2024-07-14,ORD-002155,Website-Online,SKU-000779,Raka Blouse 708,M,1,192000,192000,192000,0,192000,0,192000,2024-07-01,14
2024-07-14,ORD-002156,Website-Online,SKU-000817,Cedar Jacket 740,XL,1,558000,558000,558000,0,558000,0,558000,2024-07-01,14
2024-07-15,ORD-002163,Website-Online,SKU-000754,Sol Outer 662,M,1,325000,325000,325000,0,325000,0,325000,2024-07-01,15
2024-07-15,ORD-002168,Store,SKU-000661,Cedar Outer 613,M,1,323000,323000,323000,0,323000,0,323000,2024-07-01,15
2024-07-15,ORD-002166,Website-Online,SKU-000776,Sora Blouse 709,L,1,205000,205000,205000,0,205000,0,205000,2024-07-01,15
2024-07-16,ORD-002175,Website-Online,SKU-000788,Nara Dress 577,L,1,359000,359000,359000,0,359000,0,359000,2024-07-01,16
2024-07-16,ORD-002180,Website-Online,SKU-000794,Sora Blouse 709,M,1,205000,205000,205000,0,205000,0,205000,2024-07-01,16
2024-07-17,ORD-002186,Store,SKU-000541,Nova Jacket 478,ALL SIZE,1,287000,287000,287000,0,287000,0,287000,2024-07-01,17
2024-07-17,ORD-002183,Website-Online,SKU-000789,Raka Outer 712,S,1,513000,513000,513000,0,513000,0,513000,2024-07-01,17
2024-07-18,ORD-002191,Website-Online,SKU-000820,Elara Outer 706,XL,1,849000,849000,849000,0,849000,0,849000,2024-07-01,18
2024-07-18,ORD-002189,Website-Online,SKU-000702,Alya Blouse 649,ALL SIZE,1,256000,256000,256000,0,256000,0,256000,2024-07-01,18
2024-07-18,ORD-002193,Store,SKU-000582,Raka Jacket 746,M,1,258000,258000,258000,0,258000,0,258000,2024-07-01,18
2024-07-18,ORD-002188,Website-Online,SKU-000623,Raka Blouse 563,XL,1,411000,411000,411000,0,411000,0,411000,2024-07-01,18
2024-07-19,ORD-002202,Website-Online,SKU-000828,Raka Tee 752,S,1,240000,240000,240000,0,240000,0,240000,2024-07-01,19
2024-07-19,ORD-002197,Website-Online,SKU-000306,Cedar Dress 259,ALL SIZE,1,200000,200000,200000,0,200000,0,200000,2024-07-01,19
2024-07-19,ORD-002194,Website-Online,SKU-000755,Alya Tee 645,M,1,374000,374000,374000,0,374000,0,374000,2024-07-01,19
2024-07-19,ORD-002210,Website-Online,SKU-000827,Nara Jacket 751,S,1,250000,250000,250000,0,250000,0,250000,2024-07-01,19
2024-07-19,ORD-002206,Website-Online,SKU-000743,Alya Tee 645,L,1,374000,374000,374000,0,374000,0,374000,2024-07-01,19
2024-07-20,ORD-002229,Store,SKU-000562,Mika Skirt 502,ALL SIZE,1,324000,324000,324000,0,324000,0,324000,2024-07-01,20
2024-07-20,ORD-002215,Website-Online,SKU-000348,Sora Blouse 212,S,1,325000,325000,218000,107000,218000,0,218000,2024-07-01,20
2024-07-20,ORD-002216,Website-Online,SKU-000835,Cedar Top 756,L,1,468000,468000,468000,0,468000,0,468000,2024-07-01,20
2024-07-20,ORD-002221,Website-Online,SKU-000565,Vela Jacket 507,XL,1,176000,176000,176000,0,176000,0,176000,2024-07-01,20
2024-07-20,ORD-002224,Website-Online,SKU-000837,Mika Tee 747,XL,1,307000,307000,307000,0,307000,0,307000,2024-07-01,20
2024-07-20,ORD-002226,Website-Online,SKU-000837,Mika Tee 747,XL,1,307000,307000,307000,0,307000,0,307000,2024-07-01,20
2024-07-20,ORD-002222,Website-Online,SKU-000821,Mika Tee 747,M,1,307000,307000,307000,0,307000,0,307000,2024-07-01,20
2024-07-20,ORD-002220,Website-Online,SKU-000824,Elara Dress 750,L,1,304000,304000,304000,0,304000,0,304000,2024-07-01,20
2024-07-21,ORD-002241,Website-Online,SKU-000748,Mika Shirt 652,L,1,320000,320000,320000,0,320000,0,320000,2024-07-01,21
2024-07-22,ORD-002246,Website-Online,SKU-000776,Sora Blouse 709,L,1,205000,205000,205000,0,205000,0,205000,2024-07-01,22
2024-07-22,ORD-002247,Website-Online,SKU-000787,Vela Skirt 715,L,1,384000,384000,384000,0,384000,0,384000,2024-07-01,22
2024-07-23,ORD-002252,Website-Online,SKU-000821,Mika Tee 747,M,1,307000,307000,307000,0,307000,0,307000,2024-07-01,23
2024-07-23,ORD-002260,Website-Online,SKU-000722,Raka Skirt 646,S,1,261000,261000,261000,0,261000,0,261000,2024-07-01,23
2024-07-24,ORD-002261,Website-Online,SKU-000799,Raven Pants 713,S,1,223000,223000,223000,0,223000,0,223000,2024-07-01,24
2024-07-25,ORD-002287,Event,SKU-000203,Sol Vest 037,XL,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,25
2024-07-25,ORD-002282,Website-Online,SKU-000828,Raka Tee 752,S,1,240000,240000,240000,0,240000,0,240000,2024-07-01,25
2024-07-25,ORD-002273,Event,SKU-000158,Mika Tee 144,S,1,331000,331000,101000,230000,101000,0,101000,2024-07-01,25
2024-07-25,ORD-002305,Event,SKU-000162,Raka Skirt 038,XL,1,302000,302000,92000,210000,92000,0,92000,2024-07-01,25
2024-07-25,ORD-002331,Event,SKU-000190,Nara Jacket 026,M,1,288000,288000,88000,200000,88000,0,88000,2024-07-01,25
2024-07-25,ORD-002282,Website-Online,SKU-000822,Sol Outer 748,S,1,218000,218000,218000,0,218000,0,218000,2024-07-01,25
2024-07-25,ORD-002316,Event,SKU-000619,Aster Skirt 766,ALL SIZE,1,238000,238000,169000,69000,169000,0,169000,2024-07-01,25
2024-07-25,ORD-002288,Event,SKU-000205,Orion Blouse 147,S,1,373000,373000,103000,270000,103000,0,103000,2024-07-01,25
2024-07-25,ORD-002335,Event,SKU-000045,Sol Vest 037,M,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,25
2024-07-25,ORD-002286,Event,SKU-000622,Kairo Tee 762,XL,1,336000,336000,235000,101000,235000,0,235000,2024-07-01,25
2024-07-25,ORD-002269,Event,SKU-000184,Mika Tee 144,L,1,331000,331000,101000,230000,101000,0,101000,2024-07-01,25
2024-07-25,ORD-002277,Event,SKU-000512,Mika Outer 437,ALL SIZE,1,415000,415000,174000,241000,174000,0,174000,2024-07-01,25
2024-07-25,ORD-002268,Event,SKU-000046,Raka Skirt 038,M,1,302000,302000,92000,210000,92000,0,92000,2024-07-01,25
2024-07-25,ORD-002284,Event,SKU-000400,Raka Skirt 038,L,1,302000,302000,92000,210000,92000,0,92000,2024-07-01,25
2024-07-25,ORD-002275,Event,SKU-000014,Raka Jacket 012,L,1,378000,378000,167000,211000,167000,0,167000,2024-07-01,25
2024-07-25,ORD-002300,Event,SKU-000777,Raven Shirt 710,XL,1,229000,229000,209000,20000,209000,0,209000,2024-07-01,25
2024-07-25,ORD-002299,Event,SKU-000505,Aster Blouse 171,S,1,449000,449000,124000,325000,124000,0,124000,2024-07-01,25
2024-07-25,ORD-002282,Website-Online,SKU-000680,Mika Pants 630,S,1,866000,866000,866000,0,866000,0,866000,2024-07-01,25
2024-07-25,ORD-002297,Event,SKU-000077,Iris Dress 008,S,2,315000,630000,140000,350000,280000,0,280000,2024-07-01,25
2024-07-25,ORD-002332,Event,SKU-000045,Sol Vest 037,M,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,25
2024-07-25,ORD-002305,Event,SKU-000204,Nara Jacket 026,XL,1,288000,288000,88000,200000,88000,0,88000,2024-07-01,25
2024-07-25,ORD-002273,Event,SKU-000045,Sol Vest 037,M,1,311000,311000,95000,216000,95000,0,95000,2024-07-01,25
2024-07-25,ORD-002297,Event,SKU-000127,Sol Vest 037,S,2,311000,622000,95000,432000,190000,103200,86800,2024-07-01,25
2024-07-25,ORD-002274,Event,SKU-000854,Sora Shirt 578,L,1,337000,337000,235000,102000,235000,0,235000,2024-07-01,25
2024-07-25,ORD-002283,Event,SKU-000512,Mika Outer 437,ALL SIZE,1,415000,415000,174000,241000,174000,0,174000,2024-07-01,25
2024-07-25,ORD-002269,Event,SKU-000851,Elara Top 163,L,1,422000,422000,116000,306000,116000,0,116000,2024-07-01,25
